job,major,subject_category,subject_details
단열원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
단열원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
단열원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
도배원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
도배원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
도배원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
도배원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
도배원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
미장원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
미장원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
미장원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
미장원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
미장원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
바닥재시공원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
바닥재시공원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
바닥재시공원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
바닥재시공원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
바닥재시공원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
방수원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
방수원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
방수원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
방수원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
방수원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
배관원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
배관원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
배관원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
배관원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
배관원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
유리부착원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
유리부착원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
유리부착원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
유리부착원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
유리부착원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
이공학계열교수,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
이공학계열교수,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
이공학계열교수,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
이공학계열교수,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
이공학계열교수,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
인테리어디자이너,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
인테리어디자이너,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
인테리어디자이너,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
인테리어디자이너,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
인테리어디자이너,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
전통건축원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
전통건축원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
전통건축원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
전통건축원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
전통건축원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
측량사,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
측량사,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
측량사,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
측량사,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
측량사,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
캐드원,건축공학과,공통과목,"수학, 사회, 과학, 기술ㆍ가정"
캐드원,건축공학과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 사회교과 : 한국지리, 세계지리, 사회ㆍ문화, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 지구과학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
캐드원,건축공학과,진로선택과목,"실용수학, 기하, 수학과제 탐구, 사회문제 탐구, 물리학Ⅱ, 화학Ⅱ, 지구과학Ⅱ, 생활과 과학, 융합과학, 공학 일반"
캐드원,건축공학과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 고급 지구과학, 지구과학 실험, 정보과학, 생태와 환경, 과학과제 연구, 지역 이해, 세계 문제와 미래 사회, 사회과제 연구"
캐드원,건축공학과,전문교과Ⅱ,"공업 일반, 건축 일반, 건축 도면 해석과 제도, 프로그래밍"
건물도장원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
건물도장원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
건물도장원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
건물도장원,금형설계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
건물도장원,금형설계과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계"
금형원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
금형원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
금형원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
금형원,금형설계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
금형원,금형설계과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계"
단열원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
단열원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
단열원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
단열원,금형설계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
단열원,금형설계과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계"
도배원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
도배원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
도배원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
도배원,금형설계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
도배원,금형설계과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계"
미장원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
미장원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
미장원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
미장원,금형설계과,전문교과Ⅰ,"심화수학ⅠㆍⅡ, 고급 수학ⅠㆍⅡ, 고급 물리학, 물리학 실험, 고급 화학, 화학 실험, 정보과학, 융합과학탐구, 과학과제연구"
미장원,금형설계과,전문교과Ⅱ,"공업 일반, 기계 제도, 기계 일반, 기계 제어 설계"
바닥재시공원,금형설계과,공통과목,"수학, 과학, 기술ㆍ가정"
바닥재시공원,금형설계과,일반선택과목,"수학교과 : 수학ⅠㆍⅡ, 미적분, 확률과 통계, 과학교과 : 물리학Ⅰ, 화학Ⅰ, 기술ㆍ가정교과 : 기술ㆍ가정, 정보"
바닥재시공원,금형설계과,진로선택과목,"기하, 물리학Ⅱ, 화학Ⅱ, 공학 일반"
